PROBE_ID	Symbol
ILMN_2070052	LOC613037
ILMN_1696843	LOC613037
ILMN_2049343	LOC642947
ILMN_3235221	LOC644936
ILMN_1749875	LOC728715
ILMN_1758798	LOC728734
ILMN_3246294	LOC728819
ILMN_2180519	LOC729603
ILMN_3305575	LOC729810
ILMN_3301740	LOC729887
ILMN_3305735	LOC730101
ILMN_3235143	LOC731779
ILMN_1691480	LONP2
ILMN_1720452	LONRF3
ILMN_1695880	LOX
ILMN_1734950	LOXL1
ILMN_1708363	LOXL1
ILMN_1733515	LOXL3
ILMN_2179083	LOXL4
ILMN_1701441	LPAR1
ILMN_1805225	LPCAT3
ILMN_1687998	LPGAT1
ILMN_1813175	LPHN1
ILMN_1786444	LPL
ILMN_1651254	LPP
ILMN_1839019	LPP
ILMN_1742789	LPXN
ILMN_1809417	LRFN4
ILMN_1669772	LRP1
ILMN_1670272	LRP10
ILMN_1676197	LRP11
ILMN_1660341	LRPAP1
ILMN_1662417	LRPPRC
ILMN_1715616	LRR1
ILMN_1778890	LRR1
ILMN_1678998	LRRC14
ILMN_1709717	LRRC15
ILMN_1652826	LRRC17
ILMN_2406815	LRRC17
ILMN_1690523	LRRC20
ILMN_2408938	LRRC20
ILMN_2129161	LRRC32
ILMN_1712755	LRRC41
ILMN_2297196	LRRC4B
ILMN_1669722	LRRC61
ILMN_1838313	LRRC8B
ILMN_2094396	LRRC8C
ILMN_1763409	LRRC8D
ILMN_2214997	LRRFIP1
ILMN_1707156	LRRFIP2
ILMN_1696004	LRRK1
ILMN_1696657	LRRN2
ILMN_1773650	LRRN3
ILMN_2079803	LSM14A
ILMN_2229242	LSM3
ILMN_1719032	LSM3
ILMN_1788099	LSM4
ILMN_1737947	LSM5
ILMN_2116556	LSM5
ILMN_1691131	LSMD1
ILMN_3248591	LTBP2
ILMN_1668247	LTC4S
ILMN_1765371	LUC7L
ILMN_2299072	LUC7L3
ILMN_1790529	LUM
ILMN_2167805	LUM
ILMN_1701361	LURAP1L
ILMN_1723962	LXN
ILMN_2237252	LY6H
ILMN_1660501	LY6H
ILMN_1724533	LY96
ILMN_2221564	LYAR
ILMN_1764362	LYAR
ILMN_1781155	LYN
ILMN_1718033	LYPD5
ILMN_1693119	LYPD6B
ILMN_3245297	LYPD6B
ILMN_2159859	LYSMD4
ILMN_1805161	LZTR1
ILMN_1763524	LZTS2
ILMN_1703980	MAB21L1
ILMN_2301624	MACF1
ILMN_1777564	MAD2L1
ILMN_1669550	MAD2L2
ILMN_1764709	MAFB
ILMN_3235312	MAFG-AS1
ILMN_1775522	MAGED1
ILMN_2306189	MAGED1
ILMN_1684984	MAGED2
ILMN_2316278	MAGED4B
ILMN_1788817	MAGED4B
ILMN_2205032	MAGEE1
ILMN_1676058	MAGOHB
ILMN_1777139	MAK16
ILMN_2327860	MAL
ILMN_2320330	MAL
ILMN_1770653	MAL2
ILMN_2063168	MALL
ILMN_1730986	MALT1
ILMN_1679391	MAMDC2
ILMN_1755120	MAN1A2
ILMN_1771957	MAN1B1
ILMN_1713807	MAN1C1
ILMN_1815148	MAN2A2
ILMN_1768510	MAN2B2
ILMN_2111739	MAN2C1
ILMN_1800733	MANBA
ILMN_2395926	MANBAL
ILMN_1673944	MANBAL
ILMN_1663640	MAOA
ILMN_1701558	MAP1A
ILMN_2377900	MAP1B
ILMN_1680154	MAP1B
ILMN_1776188	MAP1LC3A
ILMN_1772958	MAP1LC3A
ILMN_1764201	MAP2
ILMN_2388484	MAP2
ILMN_1657968	MAP2K2
ILMN_1790534	MAP2K3
ILMN_1718129	MAP2K5
ILMN_1797189	MAP3K12
ILMN_1694539	MAP3K6
ILMN_1699071	MAP3K7CL
ILMN_1735553	MAP3K9
ILMN_1708064	MAP4
ILMN_1723625	MAP4K2
ILMN_1813120	MAP4K3
ILMN_1712719	MAP7
ILMN_2216815	MAP7
ILMN_1777906	MAP7D1
ILMN_3234997	MAP7D1
ILMN_2080080	MAP7D2
ILMN_2235283	MAPK1
ILMN_1706677	MAPK1
ILMN_1749327	MAPK13
ILMN_1779279	MAPK1IP1L
ILMN_2112128	MAPK4
ILMN_1757287	MAPK6
ILMN_1709623	MAPK7
ILMN_1785731	MAPK8IP2
ILMN_1734290	MAPRE3
ILMN_1807042	MARCKS
ILMN_1704795	MARK3
ILMN_1799819	MARS
ILMN_1711124	MARVELD2
ILMN_1710644	MARVELD3
ILMN_1809537	MASP1
ILMN_2240866	MASP1
ILMN_1785892	MASP1
ILMN_1801996	MASP1
ILMN_2135984	MASTL
ILMN_1737298	MAT2A
ILMN_1811367	MAT2B
ILMN_1673960	MAT2B
ILMN_1694840	MATN2
ILMN_1663171	MATN3
ILMN_1815107	MATR3
ILMN_1685631	MAU2
ILMN_1750395	MBD2
ILMN_2055310	MBD4
ILMN_1807304	MBNL1
ILMN_2313158	MBNL1
ILMN_2364272	MBNL2
ILMN_1658015	MBNL2
ILMN_1672660	MBP
ILMN_1860288	MBTPS2
ILMN_1653319	MC1R
ILMN_1760174	MCCC1
ILMN_1761808	MCFD2
ILMN_2202790	MCFD2
ILMN_1803988	MCL1
ILMN_1756806	MCL1
ILMN_1681503	MCM2
ILMN_2224143	MCM3
ILMN_1784766	MCM3AP
ILMN_1815169	MCM5
ILMN_1704702	MCM7
ILMN_2407124	MCM8
ILMN_1764383	MCOLN1
ILMN_1660462	MCOLN2
ILMN_2046611	MCOLN3
ILMN_1775962	MCOLN3
ILMN_1784227	MCRS1
ILMN_1717366	MDFIC
ILMN_1656913	MDH1
ILMN_2349393	MDK
ILMN_1659142	MDK
ILMN_1723087	MDK
ILMN_1662263	MDP1
ILMN_1736042	ME1
ILMN_1675186	ME2
ILMN_2048636	ME2
ILMN_2076940	MEAF6
ILMN_1683959	MED13L
ILMN_3246388	MED14
ILMN_1668748	MED15
ILMN_1800451	MED16
ILMN_1790782	MED16
ILMN_1777526	MED20
ILMN_1671603	MED30
ILMN_3251451	MED31
ILMN_3306173	MED7
ILMN_3229552	MED7
ILMN_1739770	MED7
ILMN_1659537	MED8
ILMN_1696048	MEDAG
ILMN_2061435	MEG3
ILMN_1671149	MEG3
ILMN_1826572	MEG9
ILMN_2146389	MEGF10
ILMN_3241441	MEGF6
ILMN_2290118	MEGF9
ILMN_2153825	MEIG1
ILMN_1754241	MEIOB
ILMN_1705685	MEIS1
ILMN_1695945	MEIS2
ILMN_2205896	MEIS3P1
ILMN_2212909	MELK
ILMN_1731184	MELK
ILMN_2138589	MERTK
ILMN_1806603	MESP1
ILMN_1785795	METAP1
ILMN_2342066	METRNL
ILMN_3306997	METTL1
ILMN_1815190	METTL1
ILMN_3250243	METTL21A
ILMN_3251137	METTL21A
ILMN_1723846	METTL21B
ILMN_1658290	METTL22
ILMN_1726421	METTL9
ILMN_1787981	MFAP2
ILMN_1766914	MFAP4
ILMN_1733415	MFAP5
ILMN_2198408	MFF
ILMN_1680171	MFF
ILMN_1756071	MFGE8
ILMN_1651385	MFN2
ILMN_1789751	MFSD1
ILMN_1718972	MFSD3
ILMN_1710209	MFSD6
ILMN_3240524	MFSD6
ILMN_3236160	MGARP
ILMN_1761912	MGAT1
ILMN_2342240	MGAT2
ILMN_1853824	MGAT3
ILMN_1796793	MGC2752
ILMN_1686750	MGEA5
ILMN_1657708	MGLL
ILMN_2071809	MGP
ILMN_1651958	MGP
ILMN_1745697	MGRN1
ILMN_2355168	MGST1
ILMN_1781952	MGST1
ILMN_1803033	MGST1
ILMN_1802027	MGST2
ILMN_1751956	MGST3
ILMN_1788832	MIB1
ILMN_1797929	MICA
ILMN_1807972	MICAL1
ILMN_1785141	MICAL2
ILMN_1815130	MICALL1
ILMN_1708006	MICB
ILMN_1746408	MIDN
ILMN_1783843	MIIP
ILMN_1746025	MINA
ILMN_1680644	MIOS
ILMN_3244176	MIR100HG
ILMN_3308663	MIR1228
ILMN_3308118	MIR125B1
ILMN_3309419	MIR1281
ILMN_3248910	MIR155HG
ILMN_1874689	MIR181A2HG
ILMN_3311030	MIR185
ILMN_3308015	MIR18B
ILMN_3310840	MIR21
ILMN_3310326	MIR221
ILMN_2390310	MIR22HG
ILMN_3309404	MIR503
ILMN_3310113	MIR586
ILMN_3309739	MIRLET7D
ILMN_1712386	MIS18A
ILMN_1786189	MKI67IP
ILMN_1654060	MKNK2
ILMN_2056760	MKRN2
ILMN_1681780	MKX
ILMN_1684439	MLF1
ILMN_1679438	MLF1IP
ILMN_1667825	MLKL
ILMN_2259633	MLL5
ILMN_1759097	MLLT11
ILMN_1789240	MLST8
ILMN_1733937	MMD
ILMN_1678170	MME
ILMN_1726448	MMP1
ILMN_1655915	MMP11
ILMN_1718646	MMP15
ILMN_1914927	MMP16
ILMN_1762106	MMP2
ILMN_1784459	MMP3
ILMN_2174394	MMS19
ILMN_2111237	MN1
ILMN_1732197	MN1
ILMN_1671906	MND1
ILMN_1792910	MNT
ILMN_3240365	MNX1
ILMN_1804988	MOAP1
ILMN_1721344	MOB3A
ILMN_1717046	MOB3B
ILMN_1733356	MOB4
ILMN_3306168	MOB4
ILMN_3229859	MOB4
ILMN_1673522	MOCOS
ILMN_1745282	MOK
ILMN_1760676	MORF4L1
ILMN_1666156	MORF4L2
ILMN_1725700	MOV10
ILMN_1687501	MOXD1
ILMN_1761788	MOXD1
ILMN_1707649	MPDZ
ILMN_1781360	MPHOSPH6
ILMN_2183885	MPLKIP
ILMN_1745119	MPLKIP
ILMN_1679995	MPP6
ILMN_1776515	MPPE1
ILMN_1774547	MPRIP
ILMN_1678692	MPRIP
ILMN_1836776	MPRIP
ILMN_1764596	MPST
ILMN_1800096	MPST
ILMN_1757134	MPV17L2
ILMN_2386008	MPZL1
ILMN_1739103	MPZL1
ILMN_1794829	MRAP2
ILMN_1748881	MRAS
ILMN_1783946	MRC2
ILMN_1709483	MRE11A
ILMN_2075603	MRGPRF
ILMN_1804479	MRPL18
ILMN_2348050	MRPL21
ILMN_1663220	MRPL22
ILMN_1748819	MRPL22
ILMN_1695576	MRPL24
ILMN_2398995	MRPL24
ILMN_2230592	MRPL3
ILMN_1749432	MRPL32
ILMN_2341952	MRPL35
ILMN_1800197	MRPL36
ILMN_1719656	MRPL38
ILMN_1726391	MRPL39
ILMN_1705464	MRPL41
ILMN_2356895	MRPL42
ILMN_1722838	MRPL46
ILMN_1773369	MRPL48
ILMN_1664833	MRPL50
ILMN_1658486	MRPL54
ILMN_1754860	MRPS12
ILMN_1714515	MRPS12
ILMN_2371964	MRPS12
ILMN_1680703	MRPS15
ILMN_1775744	MRPS16
ILMN_1804851	MRPS17
ILMN_2121282	MRPS18B
ILMN_1658416	MRPS18C
ILMN_1726743	MRPS30
ILMN_1772722	MRPS33
ILMN_2189993	MRPS35
ILMN_1760441	MRPS5
ILMN_1813389	MRPS7
ILMN_1813207	MRPS9
ILMN_1680675	MRRF
ILMN_1766157	MRVI1
ILMN_1714278	MSANTD3
ILMN_1741404	MSC
ILMN_1737413	MSH2
ILMN_1804448	MSI2
ILMN_1713088	MSI2
ILMN_3226505	MSL3
ILMN_1713156	MSL3
ILMN_1689842	MSMO1
ILMN_1720889	MSMO1
ILMN_1659895	MSN
ILMN_1657977	MSRB2
ILMN_1676088	MSRB3
ILMN_2332553	MSRB3
ILMN_2328776	MST4
ILMN_1676159	MST4
ILMN_1707337	MSTO1
ILMN_1777397	MSX1
ILMN_1691156	MT1A
ILMN_2173611	MT1E
ILMN_1718766	MT1F
ILMN_1715401	MT1G
ILMN_2124802	MT1H
ILMN_2136089	MT1IP
ILMN_1662640	MT1P3
ILMN_1775170	MT1X
ILMN_1686664	MT2A
ILMN_1671911	MTA1
ILMN_1768751	MTA3
ILMN_1753639	MTAP
ILMN_1703006	MTCH1
ILMN_1810838	MTDH
ILMN_1697998	MTFR2
ILMN_1772521	MTHFD1L
ILMN_1674706	MTHFD2
ILMN_2405521	MTHFD2
ILMN_1765520	MTIF2
ILMN_1769299	MTMR11
ILMN_2410262	MTMR14
ILMN_1659952	MTMR2
ILMN_2351029	MTMR2
ILMN_1717180	MTMR6
ILMN_2180682	MTPN
ILMN_1791478	MTPN
ILMN_1670801	MTR
ILMN_2073289	MTSS1
ILMN_1676980	MTSS1
ILMN_1756992	MUC1
ILMN_2371911	MUC1
ILMN_1764764	MUM1
ILMN_1785113	MUT
ILMN_1657550	MVD
ILMN_1786310	MVK
ILMN_1803277	MVP
ILMN_2344373	MVP
ILMN_1662358	MX1
ILMN_1756541	MXD4
ILMN_1803213	MXRA5
ILMN_1743836	MXRA7
ILMN_1796126	MXRA7
ILMN_1692077	MXRA7
ILMN_2068257	MXRA8
ILMN_1682778	MXRA8
ILMN_2308849	MYADM
ILMN_2350574	MYADM
ILMN_1711894	MYB
ILMN_1680618	MYC
ILMN_2110908	MYC
ILMN_1803650	MYCL1
ILMN_2219767	MYCN
ILMN_1815154	MYH10
ILMN_1660086	MYH11
ILMN_2087702	MYH9
ILMN_1722872	MYH9
ILMN_1675848	MYL12A
ILMN_1746948	MYL5
ILMN_2203588	MYL5
ILMN_1809013	MYL6
ILMN_2326071	MYL6
ILMN_1675062	MYL9
ILMN_1776953	MYL9
ILMN_1656111	MYLIP
ILMN_1691476	MYLK
ILMN_2364768	MYLK
ILMN_1672287	MYNN
ILMN_1801889	MYO16
ILMN_2093027	MYO1B
ILMN_1797585	MYO1B
ILMN_1812616	MYO1C
ILMN_2329165	MYO1C
ILMN_1808789	MYO5C
ILMN_2173919	MYO9A
ILMN_1672547	MYO9B
ILMN_1810289	MYOF
ILMN_3302919	MYOF
ILMN_2370976	MYOF
ILMN_1774350	MYOZ3
ILMN_1668125	MYRIP
ILMN_1749838	MZF1
ILMN_1721977	NAA10
ILMN_1669142	NAA15
ILMN_2180606	NAA50
ILMN_1770963	NAALADL1
ILMN_1774617	NAB1
ILMN_1721922	NAB2
ILMN_1785852	NABP1
ILMN_1704672	NABP2
ILMN_1882590	NACC2
ILMN_1698770	NADKD1
ILMN_1779034	NADSYN1
ILMN_1694980	NAGLU
ILMN_1653871	NAMPT
ILMN_1699208	NAP1L1
ILMN_1705876	NAP1L1
ILMN_2334693	NARF
ILMN_2346460	NARG2
ILMN_1732216	NARS
ILMN_1765001	NAT6
ILMN_1776088	NAT9
ILMN_1703374	NAV1
ILMN_3307221	NAV2
ILMN_2399300	NAV2
ILMN_1714600	NAV3
ILMN_1686392	NBAS
ILMN_1660629	NBEAL2
ILMN_1789599	NBL1
ILMN_1734833	NBN
ILMN_2358041	NBN
ILMN_1788538	NCALD
ILMN_2343097	NCALD
ILMN_1676289	NCAM1
ILMN_1683441	NCAPD3
ILMN_2066756	NCAPG2
ILMN_1777528	NCBP1
ILMN_1720442	NCBP2
ILMN_1736623	NCKIPSD
ILMN_2121437	NCL
ILMN_1773906	NCOA4
ILMN_2340052	NCOR2
ILMN_1698419	NCOR2
ILMN_1669972	NCR3LG1
ILMN_1756784	NCS1
ILMN_1705064	NDEL1
ILMN_2397199	NDEL1
ILMN_1751452	NDFIP1
ILMN_1689176	NDNF
ILMN_2361603	NDRG2
ILMN_1670535	NDRG2
ILMN_1738229	NDRG3
ILMN_2385097	NDRG3
ILMN_1807283	NDST1
ILMN_1791119	NDUFA10
ILMN_3243890	NDUFA2
ILMN_1756573	NDUFA4L2
ILMN_3238269	NDUFA6
ILMN_2179018	NDUFAB1
ILMN_1754421	NDUFAF1
ILMN_2119945	NDUFB3
ILMN_1763147	NDUFB6
ILMN_1733603	NDUFC1
ILMN_1669966	NDUFS7
ILMN_1743208	NEDD1
ILMN_1703140	NEDD4
ILMN_1785711	NEDD8
ILMN_2261076	NEDD9
ILMN_1705153	NEFH
ILMN_2051373	NEK2
ILMN_1695020	NEK3
ILMN_1660871	NEK6
ILMN_1869897	NEK7
ILMN_1758548	NEK7
ILMN_1745817	NELL1
ILMN_1725417	NELL2
ILMN_1738147	NES
ILMN_1758311	NET1
ILMN_1760849	NETO2
ILMN_1763144	NEU1
ILMN_1783276	NEXN
ILMN_1797594	NFAT5
ILMN_1707051	NFATC1
ILMN_1739450	NFE2L1
ILMN_1790909	NFE2L2
ILMN_2049766	NFE2L3
ILMN_1778991	NFIB
ILMN_1848552	NFIB
ILMN_1675130	NFIC
ILMN_2329263	NFIC
ILMN_1654942	NFIC
ILMN_1694325	NFIX
ILMN_1714965	NFKB1
ILMN_1674152	NFKBIB
ILMN_1690473	NFKBIB
ILMN_1712754	NFKBIB
ILMN_1719695	NFKBIZ
ILMN_2406468	NFU1
ILMN_1804610	NFX1
ILMN_1744959	NFX1
ILMN_1698402	NFX1
ILMN_1810488	NFYC
ILMN_1716608	NGF
ILMN_1763460	NHP2L1
ILMN_1807211	NICN1
ILMN_1674719	NID1
ILMN_1698706	NID2
ILMN_1724753	NIN
ILMN_2264625	NIPBL
ILMN_1700159	NIPSNAP3A
ILMN_1735827	NISCH
ILMN_1692674	NKD1
ILMN_1731206	NKD2
ILMN_1721621	NKTR
ILMN_2330994	NKTR
ILMN_1692280	NKX2-2
ILMN_1667162	NKX3-1
ILMN_1782004	NKX3-2
ILMN_1786989	NKX6-2
ILMN_1764158	NLGN2
ILMN_2341067	NLGN4X
ILMN_2210199	NLGN4Y
ILMN_1742089	NLN
ILMN_1723768	NLRX1
ILMN_2347592	NMB
ILMN_2232430	NMD3
ILMN_2414399	NME1
ILMN_1662905	NME1-NME2
ILMN_1657884	NME2
ILMN_1768279	NME6
ILMN_1762678	NMT1
ILMN_1656378	NMT2
ILMN_2062620	NMT2
ILMN_2162253	NMU
ILMN_1691413	NNAT
ILMN_1715508	NNMT
ILMN_2336647	NNT
ILMN_1703013	NOC4L
ILMN_2320250	NOL6
ILMN_1678730	NOMO1
ILMN_2126957	NOMO1
ILMN_1702114	NOMO1
ILMN_1799856	NOMO2
ILMN_1663145	NOMO3
ILMN_2052790	NONO
ILMN_2405297	NOTCH2
ILMN_1656254	NOTCH2NL
ILMN_1811363	NOVA1
ILMN_1721968	NOVA1
ILMN_1747067	NPAS1
ILMN_1765558	NPAS2
ILMN_1716678	NPC2
ILMN_1724194	NPEPL1
ILMN_2116127	NPEPPS
ILMN_1730539	NPHP3
ILMN_2208802	NPIP
ILMN_1676986	NPIP
ILMN_2098726	NPIPL1
ILMN_2147105	NPIPL2
ILMN_2149494	NPL
ILMN_1782070	NPL
ILMN_2110252	NPM3
ILMN_1769556	NPR3
ILMN_2369580	NPRL3
ILMN_2336982	NPTN
ILMN_1792997	NPTN
ILMN_1685608	NPTX2
ILMN_3246678	NPW
ILMN_1731062	NPY
ILMN_1720282	NQO1
ILMN_2354953	NQO1
ILMN_1786197	NR2F1
ILMN_2094360	NR2F2
ILMN_1745785	NR2F2
ILMN_2389347	NR3C1
ILMN_2210934	NR3C2
ILMN_1782305	NR4A2
ILMN_2339955	NR4A2
ILMN_1775759	NRAS
ILMN_1670096	NRBP1
ILMN_1733248	NRBP2
ILMN_2374076	NRDE2
ILMN_1740165	NRDE2
ILMN_1680738	NREP
ILMN_1844593	NRG1
ILMN_1737252	NRG1
ILMN_1705686	NRGN
ILMN_1718629	NRIP1
ILMN_1759563	NRIP3
ILMN_1699574	NRP1
ILMN_1742547	NRP1
ILMN_1770911	NRSN2
ILMN_1665319	NRTN
ILMN_1738684	NRXN2
ILMN_1692163	NSDHL
ILMN_1680353	NSF
ILMN_2330845	NSF
ILMN_1772627	NSG1
ILMN_1697962	NSMCE1
ILMN_1680129	NSUN2
ILMN_1716004	NSUN4
ILMN_1664646	NSUN6
ILMN_1806432	NT5C
ILMN_1682165	NT5C2
ILMN_1697220	NT5E
ILMN_1815552	NTAN1
ILMN_2351466	NTM
ILMN_1798379	NTM
ILMN_1873621	NTN1
ILMN_2113490	NTN4
ILMN_1757019	NTN4
ILMN_2189371	NTNG1
ILMN_1727778	NTNG1
ILMN_2079786	NUAK1
ILMN_1689318	NUAK1
ILMN_2048811	NUBPL
ILMN_1869109	NUCKS1
ILMN_3251404	NUCKS1
ILMN_1680692	NUCKS1
ILMN_2048822	NUDCD2
ILMN_1796900	NUDCD3
ILMN_2111294	NUDT10
ILMN_1669788	NUDT14
ILMN_1787885	NUDT18
ILMN_1798886	NUDT21
ILMN_1743582	NUDT22
ILMN_1724907	NUDT3
ILMN_2401761	NUDT9
ILMN_1680239	NUDT9
ILMN_1658695	NUF2
ILMN_2102693	NUFIP2
ILMN_1765829	NUFIP2
ILMN_2160005	NUMA1
ILMN_2331266	NUMB
ILMN_1651538	NUMBL
ILMN_1673962	NUP205
ILMN_1815723	NUP35
ILMN_1725612	NUP50
ILMN_1756550	NUP62CL
ILMN_1734826	NUP88
ILMN_2404688	NUPR1
ILMN_1810560	NUPR1
ILMN_2089902	NUS1
ILMN_1726720	NUSAP1
ILMN_2409298	NUSAP1
ILMN_1655046	NUTF2
ILMN_2358652	NXF1
ILMN_1791226	NXN
ILMN_1760280	NXT1
ILMN_1668345	OAF
ILMN_1804834	OARD1
ILMN_1674063	OAS2
ILMN_1745397	OAS3
ILMN_1674811	OASL
ILMN_1773080	OAZ1
ILMN_1789186	OBFC1
ILMN_2330495	OCIAD1
ILMN_1700306	OCIAD2
ILMN_1772286	OCIAD2
ILMN_1748591	ODC1
ILMN_1730698	ODF2
ILMN_1714577	OGDHL
ILMN_2387105	OGN
ILMN_1790098	OGN
ILMN_2364828	OGT
ILMN_1697639	OGT
ILMN_2196984	OIP5
ILMN_1759277	OIP5
ILMN_1742025	OLFM1
ILMN_1714709	OLFM1
ILMN_2116877	OLFM4
ILMN_1776151	OLFML1
ILMN_1727532	OLFML3
ILMN_1723035	OLR1
ILMN_1892859	ONECUT2
ILMN_1838320	ONECUT2
ILMN_1907095	ONECUT2
ILMN_2284591	OPA3
ILMN_2381899	OPTN
ILMN_1731070	ORC6
ILMN_1774708	ORMDL2
ILMN_1781966	OSBP2
ILMN_1656482	OSBPL2
ILMN_2328378	OSBPL3
ILMN_1802151	OSBPL5
ILMN_2307032	OSBPL5
ILMN_1720865	OSBPL7
ILMN_1782459	OSBPL8
ILMN_1757732	OSGIN2
ILMN_2205999	OSMR
ILMN_1687002	OSR2
ILMN_3247452	OST4
ILMN_2056167	OSTC
ILMN_3236156	OSTC
ILMN_1776005	OSTC
ILMN_3246544	OSTCP1
ILMN_1700950	OSTCP2
ILMN_1724832	OVOL2
ILMN_1764770	OXNAD1
ILMN_1811489	OXSR1
ILMN_1735124	OXT
ILMN_1804929	OXTR
ILMN_2372915	P2RY2
ILMN_1693334	P4HA1
ILMN_1747442	P4HA1
ILMN_2381697	P4HA2
ILMN_1795778	P4HA2
ILMN_2280135	P4HA2
ILMN_1690121	P4HA3
ILMN_1719303	P4HB
ILMN_1761155	PABPC1
ILMN_1757343	PABPC4
ILMN_3241262	PABPC4L
ILMN_1716488	PACS1
ILMN_1702396	PACSIN2
ILMN_1682957	PACSIN3
ILMN_1722276	PAFAH1B1
ILMN_1748093	PAFAH1B3
ILMN_1773760	PAICS
ILMN_2392546	PAICS
ILMN_1784753	PAIP2
ILMN_1767365	PAK1
ILMN_1712687	PAK2
ILMN_1698732	PALLD
ILMN_2387214	PALM
ILMN_1812031	PALM
ILMN_2369403	PALM2
ILMN_2313901	PAM
ILMN_1658356	PAMR1
ILMN_1708095	PANK2
ILMN_1694810	PANX2
ILMN_1681845	PAPD4
ILMN_1710571	PAPD5
ILMN_1721770	PAPPA
ILMN_2410929	PAPSS2
ILMN_1660793	PAQR4
ILMN_1694589	PAQR8
ILMN_1654112	PARD6A
ILMN_1744713	PARK7
ILMN_1724811	PARN
ILMN_2262044	PARP10
ILMN_2129877	PARP11
ILMN_1691731	PARP14
ILMN_2397954	PARP3
ILMN_1796682	PARP3
ILMN_1776464	PARP4
ILMN_1806651	PARP8
ILMN_1727055	PARPBP
ILMN_3307892	PARVA
ILMN_1756408	PARVA
ILMN_2133784	PATE2
ILMN_1680782	PATL1
ILMN_1806907	PAWR
ILMN_1673673	PBK
ILMN_1784678	PBX1
ILMN_1786105	PCBD1
ILMN_1795906	PCBD1
ILMN_1724825	PCBP2
ILMN_3251155	PCBP2
ILMN_2312296	PCBP2
ILMN_1781514	PCDH17
ILMN_2229877	PCDH18
ILMN_1799026	PCDH18
ILMN_1805132	PCDH19
ILMN_1710544	PCDH7
ILMN_1670383	PCDH7
ILMN_2227757	PCDHB2
ILMN_1814710	PCDHB5
ILMN_1701644	PCDHGB6
ILMN_1712431	PCED1B
ILMN_1671791	PCK2
ILMN_1760649	PCK2
ILMN_1802699	PCK2
ILMN_1807994	PCNP
ILMN_1707070	PCOLCE
ILMN_1755582	PCSK1N
ILMN_1699545	PCSK7
ILMN_1679725	PCYOX1
ILMN_2113535	PCYOX1
ILMN_1815951	PCYOX1L
ILMN_2365196	PDCD10
ILMN_2159272	PDCD1LG2
ILMN_1706149	PDCD2L
ILMN_2396272	PDCD4
ILMN_1733931	PDCD6
ILMN_1693259	PDCD6IP
ILMN_2128623	PDCL3P4
ILMN_1752197	PDDC1
ILMN_1667225	PDE1C
ILMN_2340259	PDE4B
ILMN_2246134	PDE4DIP
ILMN_1810836	PDE5A
ILMN_1790680	PDE6D
ILMN_1806533	PDE7B
ILMN_2301722	PDE8B
ILMN_2306540	PDE9A
ILMN_1683063	PDE9A
ILMN_1803094	PDGFD
ILMN_1681949	PDGFRA
ILMN_2086470	PDGFRA
ILMN_1815057	PDGFRB
ILMN_1772369	PDHA1
ILMN_1739274	PDHB
ILMN_1815261	PDIA4
ILMN_1695763	PDIA5
ILMN_1776582	PDK3
ILMN_1684982	PDK4
ILMN_2230025	PDLIM3
ILMN_1695299	PDLIM3
ILMN_2412281	PDLIM5
ILMN_2361478	PDLIM5
ILMN_1814985	PDLIM7
ILMN_1690125	PDLIM7
ILMN_2396639	PDLIM7
ILMN_1731720	PDRG1
ILMN_1670931	PDS5A
ILMN_1746696	PDS5B
ILMN_1662331	PDSS2
ILMN_1672504	PDXK
ILMN_1736441	PDXP
ILMN_1729095	PDZD2
ILMN_1708916	PDZD4
ILMN_2406304	PDZRN3
ILMN_1771376	PEA15
ILMN_2407669	PEAR1
ILMN_2297626	PEG10
ILMN_1675331	PEG3
ILMN_1679268	PELI1
ILMN_1780132	PELI2
ILMN_1745806	PEMT
ILMN_1738095	PER2
ILMN_1656372	PES1
ILMN_1743299	PEX2
ILMN_1713037	PFKL
ILMN_2043809	PFKM
ILMN_1805737	PFKP
ILMN_1712950	PFN1
ILMN_2151817	PFN1
ILMN_1775448	PFN2
ILMN_1805636	PGAP3
ILMN_1737416	PGBD3
ILMN_1733831	PGBD5
ILMN_2216852	PGK1
ILMN_1797005	PGLS
ILMN_1800659	PGM1
ILMN_1716265	PGM2L1
ILMN_2168314	PGM3
ILMN_1693620	PGM3
ILMN_1781388	PGM5
ILMN_1709590	PGM5
ILMN_2271149	PGM5
ILMN_1684771	PGRMC1
ILMN_2195236	PGRMC2
ILMN_1790533	PHACTR2
ILMN_1808047	PHC2
ILMN_1776723	PHF11
ILMN_2390162	PHF11
ILMN_1720476	PHF2
ILMN_1732985	PHF20L1
ILMN_1746135	PHF23
ILMN_1704537	PHGDH
ILMN_2288232	PHKB
ILMN_1687978	PHLDA1
ILMN_1671557	PHLDA2
ILMN_1659106	PHLDA3
ILMN_1666819	PHLDB1
ILMN_2179778	PHLDB2
ILMN_1719792	PHLDB2
ILMN_1676611	PHPT1
ILMN_1678710	PHYHIPL
ILMN_1766264	PI16
ILMN_1694799	PIAS2
ILMN_1814966	PIAS3
ILMN_1665686	PIEZO2
ILMN_1772743	PIGK
ILMN_1691112	PIGN
ILMN_1653613	PIGO
ILMN_1774949	PIGP
ILMN_1764871	PIGP
ILMN_1762993	PIGV
ILMN_3251440	PIK3C2A
ILMN_1763347	PIK3CB
ILMN_1719986	PIK3IP1
ILMN_1760303	PIK3R1
